archived,createdAt,id,properties,updatedAt,url
False,2025-04-11T04:56:03.759Z,35670943075,"{'amount': '54000', 'closedate': '2026-04-06T22:05:06.943Z', 'createdate': '2025-04-11T04:56:03.759Z', 'dealname': 'Porter', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:57:55.922Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '35670943075', 'hubspot_owner_id': '371635471', 'incremental_arr': '54000', 'new_revenue': '54000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T18:57:55.922Z,https://app.hubspot.com/contacts/8863617/record/0-3/35670943075
False,2026-07-29T18:54:46.409Z,63222360840,"{'amount': '50000', 'closedate': '2026-10-16T18:55:03.885Z', 'createdate': '2026-07-29T18:54:46.409Z', 'dealname': 'Angel Studios - ENT ', 'dealstage': '24682892', 'dealtype': 'existingbusiness', 'expansion_revenue': '50000', 'hs_lastmodifieddate': '2026-08-13T18:55:43.647Z', 'hs_manual_forecast_category': 'BEST_CASE', 'hs_object_id': '63222360840', 'hubspot_owner_id': '88723213', 'incremental_arr': '50000', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T18:55:43.647Z,https://app.hubspot.com/contacts/8863617/record/0-3/63222360840
False,2026-02-06T09:32:56.248Z,55660576681,"{'amount': '125000', 'closedate': '2026-10-30T17:11:25.834Z', 'createdate': '2026-02-06T09:32:56.248Z', 'dealname': 'Skyscanner / Hybrid Opportunity / Liebenow', 'dealstage': 'presentationscheduled', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:53:56.096Z', 'hs_manual_forecast_category': 'BEST_CASE', 'hs_object_id': '55660576681', 'hubspot_owner_id': '84883357', 'incremental_arr': '125000', 'new_revenue': '125000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T18:53:56.096Z,https://app.hubspot.com/contacts/8863617/record/0-3/55660576681
False,2022-06-03T17:40:45.008Z,9092495778,"{'amount': '20000', 'closedate': '2023-04-14T19:11:09.408Z', 'createdate': '2022-06-03T17:40:45.008Z', 'dealname': 'HIMS', 'dealstage': 'closedwon', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:52:10.983Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '9092495778', 'hubspot_owner_id': '53912388', 'incremental_arr': '20000', 'new_revenue': '20000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T18:52:10.983Z,https://app.hubspot.com/contacts/8863617/record/0-3/9092495778
False,2026-03-11T15:32:37.087Z,57938838916,"{'amount': '19968', 'closedate': '2026-04-30T20:50:33.793Z', 'createdate': '2026-03-11T15:32:37.087Z', 'dealname': 'HIMS - Renewal 3/18/26 + Expansion (Experiment Based Pricing) ', 'dealstage': '1297321623', 'dealtype': 'Renewal', 'expansion_revenue': '127382', 'hs_lastmodifieddate': '2026-08-13T18:52:10.852Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '57938838916', 'hubspot_owner_id': '88723213', 'incremental_arr': '127382', 'new_revenue': '0', 'pipeline': '866608541', 'prior_arr': '19967.5', 'sao': None}",2026-08-13T18:52:10.852Z,https://app.hubspot.com/contacts/8863617/record/0-3/57938838916
False,2026-02-10T21:27:49.624Z,55931479689,"{'amount': '18000', 'closedate': '2026-04-21T16:22:15.769Z', 'createdate': '2026-02-10T21:27:49.624Z', 'dealname': 'Gifthealth- Demo Request', 'dealstage': 'closedwon', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:47:41.939Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '55931479689', 'hubspot_owner_id': '82957388', 'incremental_arr': '18000', 'new_revenue': '18000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T18:47:41.939Z,https://app.hubspot.com/contacts/8863617/record/0-3/55931479689
False,2026-04-01T19:33:40.762Z,58630730677,"{'amount': '40000', 'closedate': '2026-08-31T12:59:37.740Z', 'createdate': '2026-04-01T19:33:40.762Z', 'dealname': 'Philo -- Enterprise Agreement', 'dealstage': '24682892', 'dealtype': 'existingbusiness', 'expansion_revenue': '40000', 'hs_lastmodifieddate': '2026-08-13T18:47:18.912Z', 'hs_manual_forecast_category': 'COMMIT', 'hs_object_id': '58630730677', 'hubspot_owner_id': '88723213', 'incremental_arr': '40000', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T18:47:18.912Z,https://app.hubspot.com/contacts/8863617/record/0-3/58630730677
False,2024-02-08T14:16:28.493Z,17431400317,"{'amount': None, 'closedate': '2024-02-08T14:15:50.235Z', 'createdate': '2024-02-08T14:16:28.493Z', 'dealname': 'Editorialist - New Deal', 'dealstage': '68509551', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:46:47.550Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '17431400317', 'hubspot_owner_id': '395850284', 'incremental_arr': None, 'new_revenue': None, 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T18:46:47.550Z,https://app.hubspot.com/contacts/8863617/record/0-3/17431400317
False,2025-10-29T07:54:49.433Z,47541392757,"{'amount': '0', 'closedate': '2026-04-06T22:06:24.515Z', 'createdate': '2025-10-29T07:54:49.433Z', 'dealname': 'Editorialist- Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:46:47.550Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '47541392757', 'hubspot_owner_id': None, 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-08-13T18:46:47.550Z,https://app.hubspot.com/contacts/8863617/record/0-3/47541392757
False,2025-11-05T15:33:48.632Z,48290532487,"{'amount': '0', 'closedate': '2026-04-06T22:06:27.962Z', 'createdate': '2025-11-05T15:33:48.632Z', 'dealname': 'Barakah app- Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:44:09.526Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '48290532487', 'hubspot_owner_id': None, 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-08-13T18:44:09.526Z,https://app.hubspot.com/contacts/8863617/record/0-3/48290532487
False,2026-08-05T23:48:26.577Z,63516446812,"{'amount': None, 'closedate': '2026-11-03T00:00:00Z', 'createdate': '2026-08-05T23:48:26.577Z', 'dealname': 'Robinhood - Demo Request', 'dealstage': '79653122', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:35:49.588Z', 'hs_manual_forecast_category': None, 'hs_object_id': '63516446812', 'hubspot_owner_id': '87079750', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T18:35:49.588Z,https://app.hubspot.com/contacts/8863617/record/0-3/63516446812
False,2026-05-27T13:42:50.763Z,60667714821,"{'amount': '300000', 'closedate': '2026-10-31T04:00:00Z', 'createdate': '2026-05-27T13:42:50.763Z', 'dealname': 'Crunchyroll - Sony BU Expansion', 'dealstage': 'presentationscheduled', 'dealtype': 'existingbusiness', 'expansion_revenue': '300000', 'hs_lastmodifieddate': '2026-08-13T18:35:33.742Z', 'hs_manual_forecast_category': 'BEST_CASE', 'hs_object_id': '60667714821', 'hubspot_owner_id': '88723213', 'incremental_arr': '300000', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T18:35:33.742Z,https://app.hubspot.com/contacts/8863617/record/0-3/60667714821
False,2026-07-30T13:04:23.984Z,63279762782,"{'amount': None, 'closedate': '2026-10-28T00:00:00Z', 'createdate': '2026-07-30T13:04:23.984Z', 'dealname': 'Ramsey Solutions - Demo Request', 'dealstage': '79653122', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:31:53.883Z', 'hs_manual_forecast_category': None, 'hs_object_id': '63279762782', 'hubspot_owner_id': '82957388', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T18:31:53.883Z,https://app.hubspot.com/contacts/8863617/record/0-3/63279762782
False,2026-06-12T11:16:05.132Z,61045491056,"{'amount': '63750', 'closedate': '2026-09-23T16:56:22.896Z', 'createdate': '2026-06-12T11:16:05.132Z', 'dealname': 'Ecco - Demo Request', 'dealstage': 'presentationscheduled', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:26:00.416Z', 'hs_manual_forecast_category': None, 'hs_object_id': '61045491056', 'hubspot_owner_id': '90300126', 'incremental_arr': '63750', 'new_revenue': '63750', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T18:26:00.416Z,https://app.hubspot.com/contacts/8863617/record/0-3/61045491056
False,2025-11-14T20:17:36.627Z,49157760654,"{'amount': '0', 'closedate': '2026-04-06T22:06:42.373Z', 'createdate': '2025-11-14T20:17:36.627Z', 'dealname': 'asdf - - Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:14:24.534Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '49157760654', 'hubspot_owner_id': '371635471', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-08-13T18:14:24.534Z,https://app.hubspot.com/contacts/8863617/record/0-3/49157760654
False,2025-12-04T21:45:52.197Z,51151616164,"{'amount': '0', 'closedate': '2026-04-06T22:06:54.833Z', 'createdate': '2025-12-04T21:45:52.197Z', 'dealname': 'GB- Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:14:24.247Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '51151616164', 'hubspot_owner_id': '371635471', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-08-13T18:14:24.247Z,https://app.hubspot.com/contacts/8863617/record/0-3/51151616164
False,2026-05-28T13:22:47.370Z,60688003171,"{'amount': '0', 'closedate': '2026-07-17T00:02:37.846Z', 'createdate': '2026-05-28T13:22:47.370Z', 'dealname': 'GrowthBook - Demo Request', 'dealstage': '68509551', 'dealtype': 'existingbusiness', 'expansion_revenue': None, 'hs_lastmodifieddate': '2026-08-13T18:14:24.234Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '60688003171', 'hubspot_owner_id': '82957388', 'incremental_arr': None, 'new_revenue': None, 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T18:14:24.234Z,https://app.hubspot.com/contacts/8863617/record/0-3/60688003171
False,2026-05-08T02:20:57.844Z,60102682124,"{'amount': '0', 'closedate': '2026-08-06T02:20:53.582Z', 'createdate': '2026-05-08T02:20:57.844Z', 'dealname': 'test - Demo Request', 'dealstage': '79653122', 'dealtype': 'existingbusiness', 'expansion_revenue': None, 'hs_lastmodifieddate': '2026-08-13T18:14:24.232Z', 'hs_manual_forecast_category': None, 'hs_object_id': '60102682124', 'hubspot_owner_id': '82957388', 'incremental_arr': None, 'new_revenue': None, 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T18:14:24.232Z,https://app.hubspot.com/contacts/8863617/record/0-3/60102682124
False,2025-11-05T17:26:44.857Z,48362018952,"{'amount': '0', 'closedate': '2026-04-06T22:06:29.436Z', 'createdate': '2025-11-05T17:26:44.857Z', 'dealname': 'Test- Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:14:24.213Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '48362018952', 'hubspot_owner_id': '371635471', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'false'}",2026-08-13T18:14:24.213Z,https://app.hubspot.com/contacts/8863617/record/0-3/48362018952
False,2026-01-21T00:52:30.606Z,54223525438,"{'amount': '300000', 'closedate': '2026-09-23T23:52:20.959Z', 'createdate': '2026-01-21T00:52:30.606Z', 'dealname': 'x.ai - 2026 renewal', 'dealstage': '1297321618', 'dealtype': 'Renewal', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:13:00.900Z', 'hs_manual_forecast_category': None, 'hs_object_id': '54223525438', 'hubspot_owner_id': '88723213', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': '866608541', 'prior_arr': None, 'sao': None}",2026-08-13T18:13:00.900Z,https://app.hubspot.com/contacts/8863617/record/0-3/54223525438
False,2025-12-06T20:56:26.141Z,51362973816,"{'amount': '191664', 'closedate': '2026-07-07T00:59:46.444Z', 'createdate': '2025-12-06T20:56:26.141Z', 'dealname': 'X- Twitter - DDG Replacement', 'dealstage': 'closedwon', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:12:58.552Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '51362973816', 'hubspot_owner_id': '82957388', 'incremental_arr': '191664', 'new_revenue': '191664', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T18:12:58.552Z,https://app.hubspot.com/contacts/8863617/record/0-3/51362973816
False,2025-09-09T13:43:20.862Z,43523864991,"{'amount': '300000', 'closedate': '2025-10-10T13:46:55.726Z', 'createdate': '2025-09-09T13:43:20.862Z', 'dealname': 'x.ai - New Deal', 'dealstage': 'closedwon', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:12:57.338Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '43523864991', 'hubspot_owner_id': '82957388', 'incremental_arr': '300000', 'new_revenue': '300000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T18:12:57.338Z,https://app.hubspot.com/contacts/8863617/record/0-3/43523864991
False,2024-04-03T17:49:46Z,18406942833,"{'amount': '40000', 'closedate': '2026-07-31T12:47:53Z', 'createdate': '2024-04-03T17:49:46Z', 'dealname': 'Maybank - New Deal', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:05:44.770Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '18406942833', 'hubspot_owner_id': '88723213', 'incremental_arr': '40000', 'new_revenue': '40000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T18:05:44.770Z,https://app.hubspot.com/contacts/8863617/record/0-3/18406942833
False,2025-10-17T04:00:14.003Z,46317239847,"{'amount': '50000', 'closedate': '2026-04-16T22:37:08.622Z', 'createdate': '2025-10-17T04:00:14.003Z', 'dealname': 'Atlassian- Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:02:06.069Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '46317239847', 'hubspot_owner_id': '82957388', 'incremental_arr': '50000', 'new_revenue': '50000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T18:02:06.069Z,https://app.hubspot.com/contacts/8863617/record/0-3/46317239847
False,2026-03-10T09:01:31.748Z,57848298824,"{'amount': '125000', 'closedate': '2026-03-16T18:54:50.167Z', 'createdate': '2026-03-10T09:01:31.748Z', 'dealname': 'cyera.io- Demo Request', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T18:00:11.416Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '57848298824', 'hubspot_owner_id': '87079750', 'incremental_arr': '125000', 'new_revenue': '125000', 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T18:00:11.416Z,https://app.hubspot.com/contacts/8863617/record/0-3/57848298824
False,2026-05-26T19:23:49.559Z,60652001696,"{'amount': '175000', 'closedate': '2026-10-30T15:49:00.145Z', 'createdate': '2026-05-26T19:23:49.559Z', 'dealname': 'Taskrabbit / Optimizely Replacement / Liebenow', 'dealstage': 'presentationscheduled', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:58:47.733Z', 'hs_manual_forecast_category': 'BEST_CASE', 'hs_object_id': '60652001696', 'hubspot_owner_id': '84883357', 'incremental_arr': '175000', 'new_revenue': '175000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T17:58:47.733Z,https://app.hubspot.com/contacts/8863617/record/0-3/60652001696
False,2026-04-20T21:13:06.094Z,59367744418,"{'amount': '0', 'closedate': '2026-07-17T00:00:28.934Z', 'createdate': '2026-04-20T21:13:06.094Z', 'dealname': 'Leap Strategies - Demo Request', 'dealstage': '68509551', 'dealtype': 'newbusiness', 'expansion_revenue': None, 'hs_lastmodifieddate': '2026-08-13T17:58:41.629Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '59367744418', 'hubspot_owner_id': '87079750', 'incremental_arr': None, 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T17:58:41.629Z,https://app.hubspot.com/contacts/8863617/record/0-3/59367744418
False,2024-01-11T17:56:35.349Z,16895554221,"{'amount': '39774', 'closedate': '2026-04-06T22:04:20.142Z', 'createdate': '2024-01-11T17:56:35.349Z', 'dealname': 'Narvar - Enterprise Upgrade', 'dealstage': 'closedlost', 'dealtype': 'existingbusiness', 'expansion_revenue': '39774', 'hs_lastmodifieddate': '2026-08-13T17:57:52.495Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '16895554221', 'hubspot_owner_id': '371635471', 'incremental_arr': '39774', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T17:57:52.495Z,https://app.hubspot.com/contacts/8863617/record/0-3/16895554221
False,2024-04-29T19:32:22.863Z,18980633637,"{'amount': '5000', 'closedate': '2024-05-03T15:23:01.226Z', 'createdate': '2024-04-29T19:32:22.863Z', 'dealname': 'Wynshop - round 2 - bought 25s monthly Pro', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:54:26.161Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '18980633637', 'hubspot_owner_id': '395850284', 'incremental_arr': '5000', 'new_revenue': '5000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T17:54:26.161Z,https://app.hubspot.com/contacts/8863617/record/0-3/18980633637
False,2024-02-12T13:59:43.738Z,17485333862,"{'amount': '50000', 'closedate': '2024-04-18T13:14:25.419Z', 'createdate': '2024-02-12T13:59:43.738Z', 'dealname': 'Wynshop Inc - New Deal', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:54:25.923Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '17485333862', 'hubspot_owner_id': '395850284', 'incremental_arr': '50000', 'new_revenue': '50000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T17:54:25.923Z,https://app.hubspot.com/contacts/8863617/record/0-3/17485333862
False,2024-06-28T18:05:19.203Z,20406779764,"{'amount': '51000', 'closedate': '2024-10-01T17:06:39.353Z', 'createdate': '2024-06-28T18:05:19.203Z', 'dealname': 'The Philadelphia Inquirer LLC - Pro to Ent for dbt Semantic Layer', 'dealstage': 'closedlost', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:49:13.197Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '20406779764', 'hubspot_owner_id': '395850284', 'incremental_arr': '51000', 'new_revenue': '51000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T17:49:13.197Z,https://app.hubspot.com/contacts/8863617/record/0-3/20406779764
False,2026-04-21T17:44:40.359Z,59369379866,"{'amount': None, 'closedate': '2026-05-06T13:09:09.580Z', 'createdate': '2026-04-21T17:44:40.359Z', 'dealname': 'The Philadelphia Inquirer - Outbound', 'dealstage': '68509551', 'dealtype': 'newbusiness', 'expansion_revenue': None, 'hs_lastmodifieddate': '2026-08-13T17:49:07.930Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '59369379866', 'hubspot_owner_id': '87497233', 'incremental_arr': None, 'new_revenue': None, 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T17:49:07.930Z,https://app.hubspot.com/contacts/8863617/record/0-3/59369379866
False,2023-08-02T18:43:05.895Z,14436070008,"{'amount': None, 'closedate': '2023-08-02T18:43:14.472Z', 'createdate': '2023-08-02T18:43:05.895Z', 'dealname': 'RKD Group - New Deal', 'dealstage': '68509551', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:44:11.606Z', 'hs_manual_forecast_category': 'OMIT', 'hs_object_id': '14436070008', 'hubspot_owner_id': '395850284', 'incremental_arr': None, 'new_revenue': None, 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T17:44:11.606Z,https://app.hubspot.com/contacts/8863617/record/0-3/14436070008
False,2026-08-12T11:37:34.369Z,63758574773,"{'amount': None, 'closedate': '2026-11-10T00:00:00Z', 'createdate': '2026-08-12T11:37:34.369Z', 'dealname': 'JOE BROWNS LTD - Demo Request', 'dealstage': '79653122', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:43:41.265Z', 'hs_manual_forecast_category': None, 'hs_object_id': '63758574773', 'hubspot_owner_id': '87573414', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T17:43:41.265Z,https://app.hubspot.com/contacts/8863617/record/0-3/63758574773
False,2026-02-23T02:08:28.478Z,56848875841,"{'amount': '54000', 'closedate': '2027-02-23T02:08:27.573Z', 'createdate': '2026-02-23T02:08:28.478Z', 'dealname': 'Khan Academy - Renewal', 'dealstage': '1297321618', 'dealtype': 'Renewal', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:43:40.620Z', 'hs_manual_forecast_category': None, 'hs_object_id': '56848875841', 'hubspot_owner_id': '88723213', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': '866608541', 'prior_arr': '54000', 'sao': None}",2026-08-13T17:43:40.620Z,https://app.hubspot.com/contacts/8863617/record/0-3/56848875841
False,2026-08-12T22:51:35.881Z,63807082167,"{'amount': None, 'closedate': '2026-11-10T00:00:00Z', 'createdate': '2026-08-12T22:51:35.881Z', 'dealname': 'Mutual of Omaha Mortgage - Demo Request', 'dealstage': '79653122', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:42:28.345Z', 'hs_manual_forecast_category': None, 'hs_object_id': '63807082167', 'hubspot_owner_id': '82957388', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T17:42:28.345Z,https://app.hubspot.com/contacts/8863617/record/0-3/63807082167
False,2026-07-03T08:55:33.395Z,62160567676,"{'amount': '250000', 'closedate': '2026-10-31T13:10:31.344Z', 'createdate': '2026-07-03T08:55:33.395Z', 'dealname': 'Livesport - Optimizely/Firebase consolidation', 'dealstage': 'qualifiedtobuy', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:42:23.032Z', 'hs_manual_forecast_category': 'BEST_CASE', 'hs_object_id': '62160567676', 'hubspot_owner_id': '88723214', 'incremental_arr': '250000', 'new_revenue': '250000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T17:42:23.032Z,https://app.hubspot.com/contacts/8863617/record/0-3/62160567676
False,2026-05-11T18:32:21.436Z,60182251329,"{'amount': '300000', 'closedate': '2026-12-31T00:00:00Z', 'createdate': '2026-05-11T18:32:21.436Z', 'dealname': 'UPS - David Massey - Podcast Outbound', 'dealstage': 'qualifiedtobuy', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:42:02.889Z', 'hs_manual_forecast_category': 'BEST_CASE', 'hs_object_id': '60182251329', 'hubspot_owner_id': '90300126', 'incremental_arr': '300000', 'new_revenue': '300000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T17:42:02.889Z,https://app.hubspot.com/contacts/8863617/record/0-3/60182251329
False,2026-07-27T08:54:22.561Z,63165080439,"{'amount': '15000', 'closedate': '2026-10-25T00:00:00Z', 'createdate': '2026-07-27T08:54:22.561Z', 'dealname': 'Mekari - Demo Request', 'dealstage': 'appointmentscheduled', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:41:40.297Z', 'hs_manual_forecast_category': None, 'hs_object_id': '63165080439', 'hubspot_owner_id': '88723214', 'incremental_arr': '15000', 'new_revenue': '15000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T17:41:40.297Z,https://app.hubspot.com/contacts/8863617/record/0-3/63165080439
False,2026-08-05T16:07:59.554Z,63503478387,"{'amount': None, 'closedate': '2026-11-03T00:00:00Z', 'createdate': '2026-08-05T16:07:59.554Z', 'dealname': 'Appnovation - Demo Request', 'dealstage': '79653122', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:41:28.480Z', 'hs_manual_forecast_category': None, 'hs_object_id': '63503478387', 'hubspot_owner_id': '82957388', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T17:41:28.480Z,https://app.hubspot.com/contacts/8863617/record/0-3/63503478387
False,2025-09-25T17:34:42.017Z,44506500147,"{'amount': '30000', 'closedate': '2025-12-17T22:53:32.863Z', 'createdate': '2025-09-25T17:34:42.017Z', 'dealname': 'Intergamma - New Deal', 'dealstage': 'closedwon', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:34:47.068Z', 'hs_manual_forecast_category': 'CLOSED', 'hs_object_id': '44506500147', 'hubspot_owner_id': '371635471', 'incremental_arr': '30000', 'new_revenue': '30000', 'pipeline': 'default', 'prior_arr': None, 'sao': 'true'}",2026-08-13T17:34:47.068Z,https://app.hubspot.com/contacts/8863617/record/0-3/44506500147
False,2026-08-12T11:44:18.715Z,63757632520,"{'amount': None, 'closedate': '2026-11-10T00:00:00Z', 'createdate': '2026-08-12T11:44:18.715Z', 'dealname': ' - Demo Request', 'dealstage': '79653122', 'dealtype': 'newbusiness', 'expansion_revenue': '0', 'hs_lastmodifieddate': '2026-08-13T17:28:26.510Z', 'hs_manual_forecast_category': None, 'hs_object_id': '63757632520', 'hubspot_owner_id': '87573414', 'incremental_arr': '0', 'new_revenue': '0', 'pipeline': 'default', 'prior_arr': None, 'sao': None}",2026-08-13T17:28:26.510Z,https://app.hubspot.com/contacts/8863617/record/0-3/63757632520
